task_name,instructional_prompt,raw_student_code,canonical_reference,proficiency,normalized_student_code,normalized_canonical_code
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
	t = t+ s[len(s) - i - 1]
	i = i + 1

print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t+ s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
	t = t+ s[len(s) - i - 1]
	i = i + 1

print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t+ s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s)-i-1]

   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s)-i-1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s)-i-1]

   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s)-i-1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s=raw_input()
i=0
t= ''
while i<len(s):
 t= s[i] + t
 i = i + 1
print t

 

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s =  i = 0 t =  '' while i < len(s): t =  s[i] + t i  =  i + 1 t,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s=raw_input()
i=0
t= ''
while i<len(s):
 t= s[i] + t
 i = i + 1
print t

 

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s =  i = 0 t =  '' while i < len(s): t =  s[i] + t i  =  i + 1 t,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()

i = 0
t = ''
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
	
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s  =  i  =  0 t  =  '' while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()

i = 0
t = ''
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
	
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s  =  i  =  0 t  =  '' while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
    t = s[i] + t 
    i = i + 1 

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  s[i] + t i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
    t = s[i] + t 
    i = i + 1 

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  s[i] + t i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
    t = s[i] + t 
    i = i + 1 

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  s[i] + t i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0
while i < len(s):
   t = s[i] + t
   i = i + 1
print t 

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  s[i] + t i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0
while i < len(s):
   t = s[i] + t
   i = i + 1
print t 

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  s[i] + t i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
add = """"

i = 0 
while i < len(s):
   add = add + s[len(s) - i - 1]
   
   i = i + 1

print add

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  add  =  """" i  =  0 while i  <  len(s): add  =  add + s[len(s) - i - 1] i  =  i + 1 add",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
add = """"

i = 0 
while i < len(s):
   add = add + s[len(s) - i - 1]
   
   i = i + 1

print add

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  add  =  """" i  =  0 while i  <  len(s): add  =  add + s[len(s) - i - 1] i  =  i + 1 add",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
i = 0
t = """"
while i < len(s):
   
   t = t + s[len(s)-i-1]
      
   
   i = i + 1
print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  i  =  0 t  =  """" while i  <  len(s): t  =  t + s[len(s)-i-1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
i = 0
t = """"
while i < len(s):
   
   t = t + s[len(s)-i-1]
      
   
   i = i + 1
print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  i  =  0 t  =  """" while i  <  len(s): t  =  t + s[len(s)-i-1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s=raw_input()
t=""""
i=0

while i<len(s):
   t=t+s[len(s)-i-1]
   i=i+1
print t

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s =  t = """" i = 0 while i < len(s): t = t+s[len(s)-i-1] i = i+1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s=raw_input()
t=""""
i=0

while i<len(s):
   t=t+s[len(s)-i-1]
   i=i+1
print t

",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s =  t = """" i = 0 while i < len(s): t = t+s[len(s)-i-1] i = i+1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
i = 0
new_word = ''
while i < len(s):
   new_word = new_word + s[len(s) -1 -i]
   i = i + 1
print new_word
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s  =  i  =  0 new_word  =  '' while i  <  len(s): new_word  =  new_word + s[len(s) -1 -i] i  =  i + 1 new_word,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
i = 0
new_word = ''
while i < len(s):
   new_word = new_word + s[len(s) -1 -i]
   i = i + 1
print new_word
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s  =  i  =  0 new_word  =  '' while i  <  len(s): new_word  =  new_word + s[len(s) -1 -i] i  =  i + 1 new_word,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0

while i < len(s):

   t = t + s[len(s) - i - 1]
   
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0

while i < len(s):

   t = t + s[len(s) - i - 1]
   
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0
while i < len(s):
	t = t + s[len(s) - i - 1]
	i = i + 1
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0

while i < len(s):
    t = t + s[len(s) - i - 1]
    i = i + 1
print t ",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0

while i < len(s):
    t = t + s[len(s) - i - 1]
    i = i + 1
print t ",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"
i = 0

while i < len(s):
    t = t + s[len(s) - i - 1]
    i = i + 1
print t ",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()

t = """"
i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()

t = """"
i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = """"

i = 0
while i < len(s):
   t = t + s[len(s) - i - 1]
   i = i + 1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  t  =  """" i  =  0 while i  <  len(s): t  =  t + s[len(s) - i - 1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
i = 0
t = """"

while i < len(s):
    t = t + s[len(s) -i -1]
    i = i + 1
    
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  i  =  0 t  =  """" while i  <  len(s): t  =  t + s[len(s) -i -1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
i = 0
t = """"

while i < len(s):
    t = t + s[len(s) -i -1]
    i = i + 1
    
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  i  =  0 t  =  """" while i  <  len(s): t  =  t + s[len(s) -i -1] i  =  i + 1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"n=raw_input()
i=0
rev=''
while i<len(n):
	rev=rev+n[len(n)-i-1]
	i=i+1
print rev
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,n =  i = 0 rev = '' while i < len(n): rev = rev+n[len(n)-i-1] i = i+1 rev,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"n=raw_input()
i=0
rev=''
while i<len(n):
	rev=rev+n[len(n)-i-1]
	i=i+1
print rev
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,n =  i = 0 rev = '' while i < len(n): rev = rev+n[len(n)-i-1] i = i+1 rev,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()

output = """"

i = 0
while i < len(s):
    output = output + s[len(s) - i - 1]
    i = i + 1 

print output
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  output  =  """" i  =  0 while i  <  len(s): output  =  output + s[len(s) - i - 1] i  =  i + 1 output",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()

output = """"

i = 0
while i < len(s):
    output = output + s[len(s) - i - 1]
    i = i + 1 

print output
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s  =  output  =  """" i  =  0 while i  <  len(s): output  =  output + s[len(s) - i - 1] i  =  i + 1 output",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s=raw_input()
t=""""
i=0
while i<len(s):
    t=t+s[len(s)-i-1]
    i=i+1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s =  t = """" i = 0 while i < len(s): t = t+s[len(s)-i-1] i = i+1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s=raw_input()
t=""""
i=0
while i<len(s):
    t=t+s[len(s)-i-1]
    i=i+1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s =  t = """" i = 0 while i < len(s): t = t+s[len(s)-i-1] i = i+1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s=raw_input()
t=""""
i=0
while i<len(s):
    t=t+s[len(s)-i-1]
    i=i+1

print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s =  t = """" i = 0 while i < len(s): t = t+s[len(s)-i-1] i = i+1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = s[len(s) - 1]
i = 0
while i < len(s):
   if i == 0:
      i = i + 1
   else:
      t = t + s[len(s) - (1 + i)]
      i = i + 1
print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s  =  t  =  s[len(s) - 1] i  =  0 while i  <  len(s): if i   =  =   0: i  =  i + 1 else: t  =  t + s[len(s) - (1 + i)] i  =  i + 1 t,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s = raw_input()
t = s[len(s) - 1]
i = 0
while i < len(s):
   if i == 0:
      i = i + 1
   else:
      t = t + s[len(s) - (1 + i)]
      i = i + 1
print t
",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,s  =  t  =  s[len(s) - 1] i  =  0 while i  <  len(s): if i   =  =   0: i  =  i + 1 else: t  =  t + s[len(s) - (1 + i)] i  =  i + 1 t,def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
reverse-string.py,Write a function that accepts a string and returns the string reversed by using a loop and indexing (iterating backward over the original string).,"s= raw_input()
t=""""

i=0
while i<len(s):
   t= t + s[len(s)-1-i]
   i=i+1
   
print t",def reverse_string(s): t = ''; n = len(s); for i in range(n): t += s[n - i - 1]; return t,experienced,"s =  t = """" i = 0 while i < len(s): t =  t + s[len(s)-1-i] i = i+1 t",def reverse_string(s): t  =  ''; n  =  len(s); for i in range(n): t + =  s[n - i - 1]; return t
